0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.026321266,0.0035563791,0.003683295,0.003517103,0.0034831096,0.0035217847,0.0037364643,0.0033694094,0.0040513994,0.0036940046,0.0037929928,0.003706707,0.003505806,0.0035932863,0.0036999707,0.0038297812,0.003437656,0.0033706564,0.0041460767,0.003887663,0.0033428413,0.0032217135,0.0038652373,0.0038424847,0.0037058848,0.003622887,0.0032041585,0.0037620233,0.0034899744,0.0035058712,0.0041996064,0.003852218,0.0039054905,0.0034999668,0.0038653442,0.003427645,0.0035145215,0.0030517913,0.0036952537,0.00406366,0.0041639414,0.0034677798,0.0037382434,0.0035333657,0.0038905165,0.0038856445,0.0040394943,0.0034716048,0.003962651,0.0038986285,0.0035306287,0.0036499475,0.0033933485,0.0035166289,0.0032957743,0.0038633267,0.0035568185,0.0037166476,0.003924301,0.0035510627,0.0038787785,0.0040212134,0.0034322613,0.0036473242,0.003186079,0.0034229467,0.0032925818,0.0039884197,0.0036530194,0.0033834937,0.003570275,0.0037576999,0.003497872
0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.025499862,0.003829301,0.0039648204,0.0038762228,0.0039565866,0.0036657902,0.0038986255,0.0040171808,0.004260943,0.003755445,0.0038607419,0.003850298,0.0037581644,0.0036222094,0.004364475,0.0037118834,0.003870635,0.004017891,0.0039183535,0.0040033213,0.0036800096,0.0040787566,0.0038642453,0.00421326,0.0038199308,0.0043357443,0.0037185475,0.0037074927,0.0045333942,0.003940812,0.004081515,0.0039396994,0.003853174,0.0041595036,0.004263307,0.0037516265,0.003296733,0.004093702,0.0040941145,0.004120998,0.004080662,0.003990863,0.00434401,0.003919378,0.0042650243,0.0043961,0.0042449725,0.004015845,0.0036523244,0.004062685,0.003900518,0.0040242895,0.0040409244,0.004075249,0.0037360082,0.0036121341,0.0038772754,0.0035782063,0.004173581,0.0039518666,0.0038146293,0.004349815,0.0039820783,0.0037551986,0.0040680394,0.00432418,0.0038195713,0.003919468,0.0038820019,0.0041324613,0.0040502027,0.0040575266,0.0041572805
0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.02526214,0.0037220889,0.004542447,0.0038389694,0.0038941626,0.0035043203,0.004008779,0.0037334817,0.0040855897,0.0042866967,0.0044730296,0.003856995,0.004227035,0.0039957,0.0040450287,0.0040195878,0.003918993,0.004216641,0.0043522697,0.0040840018,0.0035652623,0.0038946748,0.0045306557,0.0045436085,0.004056888,0.004121249,0.0033661677,0.0038337756,0.0039840266,0.003602385,0.0045744726,0.004295057,0.0043551177,0.003931143,0.0043968065,0.0037802397,0.0034793322,0.0036886507,0.0041416897,0.0045002806,0.004437485,0.0041087563,0.00457759,0.0040085055,0.00446493,0.004217171,0.00429164,0.0039260956,0.00415419,0.0043108026,0.0040471386,0.0038550938,0.0037612556,0.0044474145,0.0036807116,0.0043521062,0.004306476,0.003786882,0.004454356,0.0037584247,0.004406174,0.0045978343,0.004053366,0.0041527413,0.0031902976,0.0038901754,0.003859176,0.0043788766,0.0044137263,0.0034570969,0.004036941,0.0043286653,0.0035007556
0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.023389053,0.004605972,0.004980832,0.0047078454,0.004673221,0.0044911923,0.004771268,0.0047382223,0.0049588126,0.004787495,0.004878986,0.0046879714,0.004705235,0.004600126,0.0049771173,0.0047142785,0.004679192,0.0048160674,0.004876596,0.0047072438,0.00454882,0.004760884,0.0048485436,0.0050963326,0.0046971315,0.0050102184,0.004568438,0.004607625,0.0050937925,0.00465654,0.005009692,0.004791528,0.00495354,0.0048210253,0.0050548976,0.004667796,0.0044422867,0.004726998,0.004924055,0.0048364983,0.0048609553,0.0048033195,0.0050627063,0.0047836015,0.0049935095,0.0049438127,0.0050132643,0.004807778,0.004618695,0.004796237,0.0047657397,0.0047918963,0.004781368,0.005038932,0.0045759208,0.0046565076,0.004774725,0.004591524,0.0050026104,0.0046930807,0.004887773,0.0051089805,0.004711695,0.0046690246,0.004615059,0.0048144064,0.0046738866,0.004793106,0.004888376,0.0047519435,0.0048319665,0.0048625628,0.0046672304
0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.023030208,0.00440619,0.00534095,0.0047408454,0.0047295135,0.0042426484,0.004873148,0.004751435,0.00495861,0.00504695,0.005280498,0.0046956507,0.00498957,0.004589775,0.0050824657,0.00476469,0.0048620855,0.005172715,0.005265195,0.004833232,0.004317062,0.004881625,0.005232374,0.0056100404,0.0047379904,0.0051220255,0.0042012064,0.0045878477,0.005120443,0.0045096125,0.0055620424,0.005142177,0.005408483,0.004959297,0.005493505,0.0047421386,0.0042779157,0.004459111,0.00515703,0.005187791,0.005221845,0.0050387243,0.0054793986,0.004882779,0.005276901,0.005169048,0.0053538606,0.004816414,0.0049526105,0.0050203702,0.004845386,0.0047963504,0.004736436,0.0053730872,0.004493342,0.0050664255,0.0051352126,0.0045383656,0.0053877193,0.004639732,0.0052879723,0.005374519,0.004843013,0.0048913984,0.0040806266,0.0048267697,0.004770099,0.0053108297,0.0053213118,0.004407178,0.005010735,0.0051144934,0.004355322
0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.022567553,0.0047845677,0.005385107,0.0049626147,0.0049681817,0.0047016935,0.005069363,0.0050272397,0.0052411444,0.005177429,0.0052551385,0.004933771,0.005036621,0.0048679314,0.0052646254,0.0049968883,0.0050244527,0.005245523,0.005203373,0.00494903,0.004753885,0.0051475973,0.005244403,0.005638927,0.005003113,0.0053504147,0.004766124,0.0048910356,0.005400414,0.004888253,0.005425271,0.0051426995,0.005407299,0.0050864704,0.0055162273,0.0049528545,0.0046832943,0.0049304883,0.0053245374,0.0051863287,0.0052415826,0.0051414217,0.005441913,0.0051017664,0.005357419,0.0053483527,0.00540069,0.0051076426,0.004990443,0.0051056263,0.005088207,0.0050521577,0.005009305,0.005458682,0.0048248484,0.005022951,0.0051832055,0.0048356624,0.005434789,0.0049277213,0.0052607814,0.005502722,0.004995351,0.0049859355,0.0047649965,0.0050715525,0.0049726767,0.0052513485,0.005316386,0.004892409,0.0051576523,0.005193333,0.004834725
0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.019839758,0.0051788557,0.0069824103,0.005857952,0.005789886,0.004964132,0.0061093937,0.0059349746,0.00631994,0.0062940563,0.0066696,0.005690201,0.006368084,0.00553251,0.0064826305,0.0058948654,0.006132618,0.00657075,0.0065617245,0.0058059567,0.005135051,0.0061866073,0.006651692,0.007358551,0.0059128148,0.0067174593,0.0050559086,0.0055941218,0.006732936,0.005570135,0.0070427326,0.006537081,0.0070734248,0.0060859346,0.0072908383,0.0057907994,0.004915328,0.0054613934,0.006673576,0.0064552086,0.006678539,0.006298587,0.007050043,0.006047052,0.006721423,0.0065761646,0.0069314474,0.006043536,0.006117656,0.006206141,0.0060620853,0.0061228736,0.005749453,0.0069850446,0.0053641056,0.006267803,0.0064924406,0.005481675,0.0070109293,0.005748151,0.006724626,0.0070090997,0.0059504295,0.0059712105,0.0048290137,0.0060464134,0.0058313864,0.0067727217,0.0067563523,0.0053749746,0.006318317,0.006381965,0.0051830043
0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.021392247,0.0049935435,0.0062667434,0.005099122,0.005251587,0.0050172056,0.005345537,0.0053952686,0.0055220122,0.0055523813,0.006339784,0.0052537792,0.0053829094,0.005178442,0.005930654,0.005244624,0.0052623833,0.0056489827,0.005896354,0.0051414855,0.004853811,0.005585782,0.0058124014,0.007224253,0.0051088682,0.0057462114,0.0050469036,0.0048754136,0.006056499,0.0049305507,0.006767808,0.0054804743,0.006232582,0.0056235134,0.006588143,0.005262542,0.0049338085,0.004936106,0.0062319394,0.0058612037,0.005604184,0.005648315,0.0065456135,0.005681726,0.005906009,0.0061295815,0.0062552975,0.005559213,0.005151745,0.005468355,0.005368989,0.005129927,0.0054296395,0.006166454,0.004987588,0.0052932343,0.0055978964,0.0050937203,0.0062762313,0.0049038464,0.005865593,0.006383509,0.0052516824,0.00522091,0.004993092,0.005268258,0.0051220898,0.0062709535,0.006100103,0.0051075686,0.005580747,0.0057457266,0.0050277035
0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.007405501,0.0093687875,0.012352653,0.010412169,0.009745539,0.008533568,0.010261735,0.010570765,0.012256971,0.011010428,0.012014457,0.009421758,0.011277358,0.009790868,0.01209567,0.011013753,0.01109312,0.012265135,0.011440431,0.012002605,0.008825647,0.00977205,0.011634727,0.012285553,0.0103114145,0.012060297,0.009129364,0.010868761,0.012207558,0.010650338,0.011935889,0.012065268,0.011653681,0.010260828,0.012649242,0.009035674,0.009053883,0.01008065,0.011266364,0.011527331,0.012475582,0.011405523,0.012520733,0.010082161,0.012810177,0.011104872,0.011875471,0.010170848,0.01062244,0.01113167,0.011274477,0.011471519,0.010168174,0.012008098,0.01033207,0.011525937,0.011211282,0.009424829,0.012540202,0.010435293,0.011680854,0.012974441,0.010614883,0.010614748,0.009063385,0.012041891,0.010090628,0.011976531,0.011542192,0.010613161,0.011947725,0.010468484,0.010223367
0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.010591849,0.009894381,0.009636438,0.009787132,0.009938383,0.010003337,0.009840056,0.009866496,0.009642816,0.009748239,0.009686034,0.009946442,0.0096775815,0.00991665,0.009702733,0.009713582,0.009694447,0.009642424,0.0097077675,0.009597502,0.009953277,0.009979655,0.009690802,0.0097405175,0.009823425,0.009720038,0.009955964,0.009700094,0.009715085,0.009794965,0.009698658,0.009623411,0.009743006,0.009908481,0.0096454555,0.009971627,0.009891374,0.009890759,0.00981717,0.009698519,0.009520418,0.009734623,0.009640718,0.009882088,0.009615914,0.009845777,0.0097121075,0.009953434,0.009748086,0.009727427,0.00972997,0.009664806,0.009894814,0.009678585,0.0098219365,0.009620923,0.009744033,0.009906601,0.009641723,0.009771945,0.009674425,0.009621729,0.009785741,0.009760281,0.010020356,0.00965787,0.009862571,0.009653671,0.009717151,0.009789361,0.009701452,0.009855592,0.009867376
